date,ret,lambda,forecast_prof,forecast_inv,forecast_lowvol,w_prof,w_inv,w_lowvol,R_prof,R_inv,R_lowvol,RF
2014-12-31,-0.00045478165347354814,0.1,0.01891837079359667,0.0061163167239752965,0.0013100846755378665,0.40807604051309476,0.29826157444272733,0.29366238504417785,0.02600740482914378,-0.025459746957623403,-0.01183030719836608,0.0
2015-01-31,-0.009578499722108204,0.1,0.007444232497944826,0.010919051012495986,-0.0009285202668911936,0.3432911550533273,0.3591593357472391,0.29754950919943374,-0.01911567764597264,0.008716083994137801,-0.020657804536746854,0.0
2015-02-28,-0.035409084210758925,0.1,0.000909619016531419,0.028447946021226952,0.0038994203131811856,0.25468626088613583,0.4413064427828797,0.30400729633098456,-0.031909570221699365,-0.0410826641943423,-0.03010490471550291,0.0
2015-03-31,-0.01806651642362948,0.1,-0.03924608051372959,0.037974849769964694,0.0024298143900425145,-0.05276731726603381,0.5972427370531581,0.34998994568080805,-0.029466977994995577,-0.029529523327601746,-0.005671924261850455,0.0
2015-04-30,0.014167252384295202,0.1,-0.015135576427967555,0.04735034438962677,0.011366204669112687,0.12513942164483285,0.5337203958467003,0.34114018250846695,0.012795568060717919,0.01284195610873998,0.016743874784130548,0.0
2015-05-31,0.031208394294226772,0.1,0.00696610244526851,0.038273643045561655,0.010854801328484378,0.2557190533673063,0.4369251252152136,0.3073558214174801,0.008356958986164436,0.058027365497399445,0.012095904675725595,0.0
2015-06-30,-0.030940552640087333,0.1,0.007956953530723808,0.040953441711351,0.012501857027458874,0.2533864174315114,0.43838770583352304,0.30822587673496554,0.012491982619807177,-0.084116823729073,0.008986688733587314,0.0
2015-07-31,-0.016047518051428494,0.1,-0.0004952949788249762,0.018096955039285052,0.012559187443770785,0.24657492715420815,0.3746203804470344,0.3788046923987574,-0.01700898013320637,-0.09846909752919256,0.06608946844352398,0.0
2015-08-31,-0.01791438684131633,0.1,0.03580854105451296,0.021339452932265916,0.004639050159833142,0.4246733152314476,0.3239397206945666,0.2513869640739859,-0.02813555089245441,-0.009871684323535836,-0.011011464001724355,0.0
2015-09-30,0.03648639810127045,0.1,-0.025237719702478126,0.005037706433920378,0.012054165736702224,0.08162366558068136,0.3916806697020581,0.5266956647172605,0.007128631344083598,-0.04681941886121455,0.10298697720273277,0.0
2015-10-31,-0.040476553406402736,0.1,-0.0006122925441074054,0.007086178002772309,-0.0011320801915173356,0.306085193821649,0.3655758666312093,0.32833893954714166,-0.07523863174027572,-0.038608708814641846,-0.010150212604927947,0.0
2015-11-30,0.013826522889884561,0.1,0.021838043404295085,0.0030553755265310054,0.003807802171307814,0.4222727255219079,0.2709018811130463,0.3068253933650458,0.016237457341899745,0.02393257261875172,0.0015856203260907814,0.0
2015-12-31,0.03535025489150909,0.1,0.0606069516508046,0.028042002023714672,-0.006267958362571872,0.5172829523829222,0.32509057081777687,0.15762647679930097,0.056121083163665625,-0.0069737849424646725,0.05447617179390618,0.0001
2016-01-31,0.018706599668313926,0.1,0.046463296069033405,2.419024340404724e-05,-0.0032015111258204554,0.5532301407910591,0.22534255398438563,0.2214273052245551,0.026880551170621325,-0.10780402791139004,0.12703177465164386,0.0001
2016-02-29,0.042561593293089554,100.0,0.040440268150323734,0.001955802330529669,-0.018760664507843045,0.3336526958632174,0.3332565042680211,0.33309079986876156,0.04249851692871881,0.06285681816024384,0.02231945482453908,0.0002
