signal_date,date,p_cyclical,w_cyclical,w_defensive,cyclical_next,defensive_next,strategy_gross,converged,used_fallback,mean_gap_fit,warning_count,turnover,strategy_0bps,strategy_25bps,strategy_50bps,strategy_75bps
2005-10-31,2005-11-30,2.3790096596639437e-10,0.0,1.0,-0.001449999999999999,-0.0094,-0.0094,True,False,0.14476740688555098,0,0.0,-0.0094,-0.0094,-0.0094,-0.0094
2005-11-30,2005-12-31,5.331790540337787e-10,0.0,1.0,-0.0005,0.0019,0.0019,True,False,0.14472309218364662,0,0.0,0.0019,0.0019,0.0019,0.0019
2005-12-31,2006-01-31,3.4580843756614513e-11,0.0,1.0,0.0341,-0.00505,-0.00505,True,False,0.14473251917617982,0,0.0,-0.00505,-0.00505,-0.00505,-0.00505
2006-01-31,2006-02-28,1.5011334538059474e-06,0.0,1.0,-0.00385,0.007199999999999999,0.007199999999999999,True,False,0.14452522026184067,0,0.0,0.007199999999999999,0.007199999999999999,0.007199999999999999,0.007199999999999999
2006-02-28,2006-03-31,4.195215298862066e-12,0.0,1.0,0.01975,-0.00205,-0.00205,True,False,0.14457921754573536,0,0.0,-0.00205,-0.00205,-0.00205,-0.00205
2006-03-31,2006-04-30,1.734816348089622e-08,0.0,1.0,0.007349999999999999,0.00805,0.00805,True,False,0.14446551659196483,0,0.0,0.00805,0.00805,0.00805,0.00805
2006-04-30,2006-05-31,5.1817773275445324e-11,0.0,1.0,-0.0026,0.012,0.012,True,False,0.14446745773981687,0,0.0,0.012,0.012,0.012,0.012
2006-05-31,2006-06-30,1.3749861666424607e-12,0.0,1.0,0.0030500000000000006,0.00595,0.00595,True,False,0.14453844953547088,0,0.0,0.00595,0.00595,0.00595,0.00595
2006-06-30,2006-07-31,2.489735417431791e-11,0.0,1.0,-0.004900000000000002,0.01235,0.01235,True,False,0.14455092259098162,0,0.0,0.01235,0.01235,0.01235,0.01235
2006-07-31,2006-08-31,5.77591229981948e-13,0.0,1.0,-0.0075,0.0016500000000000004,0.0016500000000000004,True,False,0.14463370366024186,0,0.0,0.0016500000000000004,0.0016500000000000004,0.0016500000000000004,0.0016500000000000004
2006-08-31,2006-09-30,4.24596419805004e-12,0.0,1.0,-0.00665,0.006200000000000001,0.006200000000000001,True,False,0.14467621445155246,0,0.0,0.006200000000000001,0.006200000000000001,0.006200000000000001,0.006200000000000001
2006-09-30,2006-10-31,1.4876770176791386e-12,0.0,1.0,0.008249999999999999,0.0010500000000000002,0.0010500000000000002,True,False,0.14473626357893368,0,0.0,0.0010500000000000002,0.0010500000000000002,0.0010500000000000002,0.0010500000000000002
2006-10-31,2006-11-30,2.5581437558226005e-10,0.0,1.0,0.00335,-0.003,-0.003,True,False,0.14469800740094346,0,0.0,-0.003,-0.003,-0.003,-0.003
2006-11-30,2006-12-31,1.886314200439141e-10,0.0,1.0,0.009649999999999999,0.006149999999999998,0.006149999999999998,True,False,0.14466426139194563,0,0.0,0.006149999999999998,0.006149999999999998,0.006149999999999998,0.006149999999999998
2006-12-31,2007-01-31,8.146395018670304e-11,0.0,1.0,-0.0033000000000000004,0.00295,0.00295,True,False,0.14464468232260047,0,0.0,0.00295,0.00295,0.00295,0.00295
2007-01-31,2007-02-28,5.6100263733396066e-12,0.0,1.0,0.00625,-0.0059,-0.0059,True,False,0.14467218432114864,0,0.0,-0.0059,-0.0059,-0.0059,-0.0059
2007-02-28,2007-03-31,6.973284724778586e-10,0.0,1.0,-0.0037,-0.0005999999999999998,-0.0005999999999999998,True,False,0.14461092930905753,0,0.0,-0.0005999999999999998,-0.0005999999999999998,-0.0005999999999999998,-0.0005999999999999998
2007-03-31,2007-04-30,1.0892837071466777e-11,0.0,1.0,-0.017599999999999998,0.01095,0.01095,True,False,0.14462333561793286,0,0.0,0.01095,0.01095,0.01095,0.01095
2007-04-30,2007-05-31,1.2565888117409555e-14,0.0,1.0,-0.0013,0.0010499999999999997,0.0010499999999999997,True,False,0.14475467608245332,0,0.0,0.0010499999999999997,0.0010499999999999997,0.0010499999999999997,0.0010499999999999997
2007-05-31,2007-06-30,1.2462406461899539e-11,0.0,1.0,-0.0017500000000000007,0.00275,0.00275,True,False,0.14476273918368743,0,0.0,0.00275,0.00275,0.00275,0.00275
2007-06-30,2007-07-31,6.327659724673052e-12,0.0,1.0,-0.03365,-0.0045,-0.0045,True,False,0.14478079417851936,0,0.0,-0.0045,-0.0045,-0.0045,-0.0045
2007-07-31,2007-08-31,8.602062414048695e-15,0.0,1.0,-0.011000000000000001,-0.0092,-0.0092,True,False,0.14491226545531743,0,0.0,-0.0092,-0.0092,-0.0092,-0.0092
2007-08-31,2007-09-30,1.2347329274223171e-11,0.0,1.0,-0.02305,-0.01715,-0.01715,True,False,0.1449169004118411,0,0.0,-0.01715,-0.01715,-0.01715,-0.01715
2007-09-30,2007-10-31,3.683536026447956e-12,0.0,1.0,-0.0145,-0.00135,-0.00135,True,False,0.14494042808895116,0,0.0,-0.00135,-0.00135,-0.00135,-0.00135
2007-10-31,2007-11-30,4.710031116453146e-13,0.0,1.0,-0.02,0.006950000000000001,0.006950000000000001,True,False,0.14499690590198056,0,0.0,0.006950000000000001,0.006950000000000001,0.006950000000000001,0.006950000000000001
2007-11-30,2007-12-31,1.1100216674370802e-14,0.0,1.0,-0.0016500000000000002,-0.0008500000000000001,-0.0008500000000000001,True,False,0.14511509406032022,0,0.0,-0.0008500000000000001,-0.0008500000000000001,-0.0008500000000000001,-0.0008500000000000001
2007-12-31,2008-01-31,1.2670143829347792e-11,0.0,1.0,0.01685,0.020900000000000002,0.020900000000000002,True,False,0.14511411588226916,0,0.0,0.020900000000000002,0.020900000000000002,0.020900000000000002,0.020900000000000002
2008-01-31,2008-02-29,4.705844843306328e-12,0.0,1.0,-0.0068000000000000005,0.0005000000000000004,0.0005000000000000004,True,False,0.14512789807461454,0,0.0,0.0005000000000000004,0.0005000000000000004,0.0005000000000000004,0.0005000000000000004
2008-02-29,2008-03-31,1.7423518569589695e-12,0.0,1.0,0.0045,0.0068,0.0068,True,False,0.14515619894907605,0,0.0,0.0068,0.0068,0.0068,0.0068
2008-03-31,2008-04-30,6.2997532373146125e-12,0.0,1.0,-0.010599999999999998,-0.00375,-0.00375,True,False,0.14516176969613326,0,0.0,-0.00375,-0.00375,-0.00375,-0.00375
2008-04-30,2008-05-31,1.6113407692588111e-12,0.0,1.0,0.0077,0.0053,0.0053,True,False,0.14518763435122398,0,0.0,0.0053,0.0053,0.0053,0.0053
2008-05-31,2008-06-30,1.9489372409476053e-11,0.0,1.0,-0.006749999999999999,0.021450000000000004,0.021450000000000004,True,False,0.14517196993900153,0,0.0,0.021450000000000004,0.021450000000000004,0.021450000000000004,0.021450000000000004
2008-06-30,2008-07-31,3.794763666966403e-15,0.0,1.0,0.044550000000000006,-0.001850000000000001,-0.001850000000000001,True,False,0.14529111577723733,0,0.0,-0.001850000000000001,-0.001850000000000001,-0.001850000000000001,-0.001850000000000001
2008-07-31,2008-08-31,4.912249014806928e-06,0.0,1.0,0.023999999999999997,0.01245,0.01245,True,False,0.14507540566904392,0,0.0,0.01245,0.01245,0.01245,0.01245
2008-08-31,2008-09-30,3.1349885672798596e-10,0.0,1.0,0.0302,0.0205,0.0205,True,False,0.14501982037217648,0,0.0,0.0205,0.0205,0.0205,0.0205
2008-09-30,2008-10-31,1.7629690094213873e-10,0.0,1.0,-0.02475,0.02055,0.02055,True,False,0.14497291354780445,0,0.0,0.02055,0.02055,0.02055,0.02055
2008-10-31,2008-11-30,6.074552359383134e-17,0.0,1.0,-0.05105,0.0353,0.0353,True,False,0.14516324478232492,0,0.0,0.0353,0.0353,0.0353,0.0353
2008-11-30,2008-12-31,7.155869495706496e-21,0.0,1.0,0.016900000000000002,-0.00745,-0.00745,True,False,0.1455196308756079,0,0.0,-0.00745,-0.00745,-0.00745,-0.00745
2008-12-31,2009-01-31,2.3929066905890302e-08,0.0,1.0,-0.06555,-0.0058,-0.0058,True,False,0.14540690080101412,0,0.0,-0.0058,-0.0058,-0.0058,-0.0058
2009-01-31,2009-02-28,1.5310138772016087e-17,0.0,1.0,-0.03885,0.00195,0.00195,True,False,0.1456517685999182,0,0.0,0.00195,0.00195,0.00195,0.00195
2009-02-28,2009-03-31,2.309859555348577e-15,0.0,1.0,0.02035,-0.0229,-0.0229,True,False,0.14581692184223208,0,0.0,-0.0229,-0.0229,-0.0229,-0.0229
2009-03-31,2009-04-30,4.347727983744458e-06,0.0,1.0,0.06259999999999999,0.0092,0.0092,True,False,0.14562071175591917,0,0.0,0.0092,0.0092,0.0092,0.0092
2009-04-30,2009-05-31,5.813215522302157e-05,0.0,1.0,-0.009150000000000002,-0.014000000000000002,-0.014000000000000002,True,False,0.14537602896073532,0,0.0,-0.014000000000000002,-0.014000000000000002,-0.014000000000000002,-0.014000000000000002
2009-05-31,2009-06-30,3.6307898396981937e-10,0.0,1.0,-0.002449999999999999,-0.0089,-0.0089,True,False,0.14535028118085877,0,0.0,-0.0089,-0.0089,-0.0089,-0.0089
2009-06-30,2009-07-31,5.040780594697513e-10,0.0,1.0,0.036,0.014100000000000001,0.014100000000000001,True,False,0.14531796519163234,0,0.0,0.014100000000000001,0.014100000000000001,0.014100000000000001,0.014100000000000001
2009-07-31,2009-08-31,2.2696498624999185e-08,0.0,1.0,0.0375,0.0022500000000000003,0.0022500000000000003,True,False,0.14522005749298295,0,0.0,0.0022500000000000003,0.0022500000000000003,0.0022500000000000003,0.0022500000000000003
2009-08-31,2009-09-30,6.35816366812566e-07,0.0,1.0,0.01935,0.00745,0.00745,True,False,0.14506541986434027,0,0.0,0.00745,0.00745,0.00745,0.00745
2009-09-30,2009-10-31,1.960306161580789e-09,0.0,1.0,-0.0451,0.013699999999999997,0.013699999999999997,True,False,0.1450117316826547,0,0.0,0.013699999999999997,0.013699999999999997,0.013699999999999997,0.013699999999999997
2009-10-31,2009-11-30,9.702894898806435e-17,0.0,1.0,-0.01545,0.0045000000000000005,0.0045000000000000005,True,False,0.14524492114811843,0,0.0,0.0045000000000000005,0.0045000000000000005,0.0045000000000000005,0.0045000000000000005
2009-11-30,2009-12-31,1.1153958022918187e-12,0.0,1.0,0.03015,0.0031,0.0031,True,False,0.1453220274633543,0,0.0,0.0031,0.0031,0.0031,0.0031
2009-12-31,2010-01-31,9.971860811735861e-08,0.0,1.0,0.00365,-0.00285,-0.00285,True,False,0.14520444148374834,0,0.0,-0.00285,-0.00285,-0.00285,-0.00285
2010-01-31,2010-02-28,6.494266648689924e-10,0.0,1.0,0.023350000000000003,0.00565,0.00565,True,False,0.1451734396148885,0,0.0,0.00565,0.00565,0.00565,0.00565
2010-02-28,2010-03-31,9.571855349153176e-09,0.0,1.0,0.0201,0.00565,0.00565,True,False,0.14509641096737994,0,0.0,0.00565,0.00565,0.00565,0.00565
2010-03-31,2010-04-30,4.177136878105181e-09,0.0,1.0,0.039599999999999996,0.011800000000000001,0.011800000000000001,True,False,0.1450334119255085,0,0.0,0.011800000000000001,0.011800000000000001,0.011800000000000001,0.011800000000000001
2010-04-30,2010-05-31,1.0858984435643367e-07,0.0,1.0,-0.012,0.005300000000000001,0.005300000000000001,True,False,0.14491572162942007,0,0.0,0.005300000000000001,0.005300000000000001,0.005300000000000001,0.005300000000000001
2010-05-31,2010-06-30,1.7982100693840954e-12,0.0,1.0,-0.035750000000000004,-0.008400000000000001,-0.008400000000000001,True,False,0.14498180519301687,0,0.0,-0.008400000000000001,-0.008400000000000001,-0.008400000000000001,-0.008400000000000001
2010-06-30,2010-07-31,1.563436568402707e-13,0.0,1.0,-0.0023,0.01095,0.01095,True,False,0.1450868400829192,0,0.0,0.01095,0.01095,0.01095,0.01095
2010-07-31,2010-08-31,4.52447558458738e-12,0.0,1.0,-0.02395,-0.005,-0.005,True,False,0.145135736003475,0,0.0,-0.005,-0.005,-0.005,-0.005
2010-08-31,2010-09-30,1.0693061586813726e-12,0.0,1.0,0.0031499999999999983,0.00095,0.00095,True,False,0.14520658954659021,0,0.0,0.00095,0.00095,0.00095,0.00095
2010-09-30,2010-10-31,1.7728470544664734e-10,0.0,1.0,-0.00865,0.0045000000000000005,0.0045000000000000005,True,False,0.14519362430209223,0,0.0,0.0045000000000000005,0.0045000000000000005,0.0045000000000000005,0.0045000000000000005
2010-10-31,2010-11-30,3.793066686201732e-12,0.0,1.0,0.0132,0.01055,0.01055,True,False,0.14524110381788974,0,0.0,0.01055,0.01055,0.01055,0.01055
2010-11-30,2010-12-31,1.7456425114579619e-10,0.0,1.0,0.02265,-0.0012500000000000011,-0.0012500000000000011,True,False,0.14522630519118496,0,0.0,-0.0012500000000000011,-0.0012500000000000011,-0.0012500000000000011,-0.0012500000000000011
2010-12-31,2011-01-31,3.3594179827581534e-08,0.0,1.0,-0.0085,0.0008500000000000005,0.0008500000000000005,True,False,0.14512722354823782,0,0.0,0.0008500000000000005,0.0008500000000000005,0.0008500000000000005,0.0008500000000000005
2011-01-31,2011-02-28,8.321487275902244e-12,0.0,1.0,0.01415,-0.00495,-0.00495,True,False,0.1451596978986396,0,0.0,-0.00495,-0.00495,-0.00495,-0.00495
2011-02-28,2011-03-31,9.546819666704074e-09,0.0,1.0,0.0036000000000000008,0.0083,0.0083,True,False,0.14508068455902498,0,0.0,0.0083,0.0083,0.0083,0.0083
2011-03-31,2011-04-30,2.3848664582277253e-11,0.0,1.0,-0.014849999999999999,0.0013000000000000008,0.0013000000000000008,True,False,0.1450951593325837,0,0.0,0.0013000000000000008,0.0013000000000000008,0.0013000000000000008,0.0013000000000000008
2011-04-30,2011-05-31,1.29153037252238e-12,0.0,1.0,-0.01285,0.002449999999999999,0.002449999999999999,True,False,0.14515331403440107,0,0.0,0.002449999999999999,0.002449999999999999,0.002449999999999999,0.002449999999999999
2011-05-31,2011-06-30,1.501735330548276e-12,0.0,1.0,-0.0007000000000000001,0.004250000000000001,0.004250000000000001,True,False,0.14520779142553641,0,0.0,0.004250000000000001,0.004250000000000001,0.004250000000000001,0.004250000000000001
2011-06-30,2011-07-31,1.867365978650569e-11,0.0,1.0,-0.010100000000000001,0.004750000000000001,0.004750000000000001,True,False,0.14522254259436485,0,0.0,0.004750000000000001,0.004750000000000001,0.004750000000000001,0.004750000000000001
2011-07-31,2011-08-31,1.4469382388154998e-12,0.0,1.0,-0.0276,0.01575,0.01575,True,False,0.14527463144673652,0,0.0,0.01575,0.01575,0.01575,0.01575
2011-08-31,2011-09-30,1.3284415603120515e-15,0.0,1.0,-0.0251,0.010700000000000001,0.010700000000000001,True,False,0.1454318483682149,0,0.0,0.010700000000000001,0.010700000000000001,0.010700000000000001,0.010700000000000001
2011-09-30,2011-10-31,9.685603121285508e-15,0.0,1.0,0.016550000000000002,-0.0149,-0.0149,True,False,0.1455602614748982,0,0.0,-0.0149,-0.0149,-0.0149,-0.0149
2011-10-31,2011-11-30,2.0248514198573392e-07,0.0,1.0,-0.0040999999999999995,0.0169,0.0169,True,False,0.14543445983314032,0,0.0,0.0169,0.0169,0.0169,0.0169
2011-11-30,2011-12-31,4.098023175400633e-13,0.0,1.0,0.00625,0.017650000000000002,0.017650000000000002,True,False,0.1455077079037238,0,0.0,0.017650000000000002,0.017650000000000002,0.017650000000000002,0.017650000000000002
2011-12-31,2012-01-31,4.198068082147768e-12,0.0,1.0,0.005449999999999999,-0.0177,-0.0177,True,False,0.14554497968611033,0,0.0,-0.0177,-0.0177,-0.0177,-0.0177
2012-01-31,2012-02-29,2.402271341042484e-08,0.0,1.0,-0.00625,-0.0022,-0.0022,True,False,0.1454523877984815,0,0.0,-0.0022,-0.0022,-0.0022,-0.0022
2012-02-29,2012-03-31,2.4604597213696404e-11,0.0,1.0,0.0035499999999999998,0.0004499999999999999,0.0004499999999999999,True,False,0.14546244469457734,0,0.0,0.0004499999999999999,0.0004499999999999999,0.0004499999999999999,0.0004499999999999999
2012-03-31,2012-04-30,1.389082364038669e-10,0.0,1.0,-0.00635,0.0098,0.0098,True,False,0.14544594709138062,0,0.0,0.0098,0.0098,0.0098,0.0098
2012-04-30,2012-05-31,1.0217614920470215e-12,0.0,1.0,-0.00515,0.021949999999999997,0.021949999999999997,True,False,0.14550018722934419,0,0.0,0.021949999999999997,0.021949999999999997,0.021949999999999997,0.021949999999999997
2012-05-31,2012-06-30,6.425136440387478e-14,0.0,1.0,0.0072,-0.0030499999999999998,-0.0030499999999999998,True,False,0.14559351266705678,0,0.0,-0.0030499999999999998,-0.0030499999999999998,-0.0030499999999999998,-0.0030499999999999998
2012-06-30,2012-07-31,7.762947046592886e-10,0.0,1.0,-0.01435,0.0052499999999999995,0.0052499999999999995,True,False,0.145550362931178,0,0.0,0.0052499999999999995,0.0052499999999999995,0.0052499999999999995,0.0052499999999999995
2012-07-31,2012-08-31,3.8352475251603354e-13,0.0,1.0,0.00835,-0.0118,-0.0118,True,False,0.14561600881209535,0,0.0,-0.0118,-0.0118,-0.0118,-0.0118
2012-08-31,2012-09-30,9.204542122448651e-09,0.0,1.0,0.010950000000000001,0.0013,0.0013,True,False,0.14553660684224215,0,0.0,0.0013,0.0013,0.0013,0.0013
2012-09-30,2012-10-31,6.080365192655636e-10,0.0,1.0,0.01345,0.005600000000000001,0.005600000000000001,True,False,0.14549629941791575,0,0.0,0.005600000000000001,0.005600000000000001,0.005600000000000001,0.005600000000000001
2012-10-31,2012-11-30,3.6416446207956833e-10,0.0,1.0,-0.0023,0.00595,0.00595,True,False,0.14546281769464478,0,0.0,0.00595,0.00595,0.00595,0.00595
2012-11-30,2012-12-31,5.5391355217727334e-12,0.0,1.0,0.026999999999999996,-0.0046,-0.0046,True,False,0.14548747886869692,0,0.0,-0.0046,-0.0046,-0.0046,-0.0046
2012-12-31,2013-01-31,1.5519477430347026e-07,0.0,1.0,0.00715,-0.002449999999999998,-0.002449999999999998,True,False,0.14536768103552727,0,0.0,-0.002449999999999998,-0.002449999999999998,-0.002449999999999998,-0.002449999999999998
2013-01-31,2013-02-28,5.375338800257637e-10,0.0,1.0,-0.0002000000000000001,9.999999999999983e-05,9.999999999999983e-05,True,False,0.14532869418579986,0,0.0,9.999999999999983e-05,9.999999999999983e-05,9.999999999999983e-05,9.999999999999983e-05
2013-02-28,2013-03-31,3.978321726291091e-11,0.0,1.0,0.0033,0.0084,0.0084,True,False,0.14532535371386016,0,0.0,0.0084,0.0084,0.0084,0.0084
2013-03-31,2013-04-30,1.0780038384425835e-11,0.0,1.0,-0.009000000000000001,0.0041,0.0041,True,False,0.14533901813186934,0,0.0,0.0041,0.0041,0.0041,0.0041
2013-04-30,2013-05-31,1.2856534328170634e-12,0.0,1.0,0.02355,-0.01475,-0.01475,True,False,0.14538064824997807,0,0.0,-0.01475,-0.01475,-0.01475,-0.01475
2013-05-31,2013-06-30,7.920641266958884e-07,0.0,1.0,0.00745,-0.0017000000000000001,-0.0017000000000000001,True,False,0.14523897848650444,0,0.0,-0.0017000000000000001,-0.0017000000000000001,-0.0017000000000000001,-0.0017000000000000001
2013-06-30,2013-07-31,4.246832453621257e-10,0.0,1.0,0.01165,-0.003900000000000001,-0.003900000000000001,True,False,0.1452026846207419,0,0.0,-0.003900000000000001,-0.003900000000000001,-0.003900000000000001,-0.003900000000000001
2013-07-31,2013-08-31,2.1379564802723637e-09,0.0,1.0,-0.013800000000000002,-0.007300000000000001,-0.007300000000000001,True,False,0.14514402019060452,0,0.0,-0.007300000000000001,-0.007300000000000001,-0.007300000000000001,-0.007300000000000001
2013-08-31,2013-09-30,6.7871123476908214e-12,0.0,1.0,0.00735,-0.0093,-0.0093,True,False,0.14516291384144211,0,0.0,-0.0093,-0.0093,-0.0093,-0.0093
2013-09-30,2013-10-31,2.6272797033572506e-09,0.0,1.0,-0.0014000000000000002,0.0182,0.0182,True,False,0.14510090733255188,0,0.0,0.0182,0.0182,0.0182,0.0182
2013-10-31,2013-11-30,2.127158609376224e-13,0.0,1.0,0.00815,0.0015999999999999999,0.0015999999999999999,True,False,0.14516470198714576,0,0.0,0.0015999999999999999,0.0015999999999999999,0.0015999999999999999,0.0015999999999999999
2013-11-30,2013-12-31,1.7712425394285848e-10,0.0,1.0,-0.0022,-0.0024999999999999996,-0.0024999999999999996,True,False,0.1451382797456846,0,0.0,-0.0024999999999999996,-0.0024999999999999996,-0.0024999999999999996,-0.0024999999999999996
2013-12-31,2014-01-31,3.258075710736829e-11,0.0,1.0,-0.0069500000000000004,-0.027250000000000003,-0.027250000000000003,True,False,0.1451335814081146,0,0.0,-0.027250000000000003,-0.027250000000000003,-0.027250000000000003,-0.027250000000000003
2014-01-31,2014-02-28,5.936349084567886e-09,0.0,1.0,-0.0010999999999999998,-0.00395,-0.00395,True,False,0.145059810060458,0,0.0,-0.00395,-0.00395,-0.00395,-0.00395
2014-02-28,2014-03-31,5.863317709565001e-11,0.0,1.0,0.018850000000000002,0.0197,0.0197,True,False,0.1450466749817914,0,0.0,0.0197,0.0197,0.0197,0.0197
2014-03-31,2014-04-30,2.0775327479383385e-11,0.0,1.0,-0.01425,0.021650000000000003,0.021650000000000003,True,False,0.1450462274437599,0,0.0,0.021650000000000003,0.021650000000000003,0.021650000000000003,0.021650000000000003
2014-04-30,2014-05-31,2.3036017103038683e-15,0.0,1.0,-0.009800000000000001,-0.0052499999999999995,-0.0052499999999999995,True,False,0.14516303246811277,0,0.0,-0.0052499999999999995,-0.0052499999999999995,-0.0052499999999999995,-0.0052499999999999995
2014-05-31,2014-06-30,7.896548869016993e-12,0.0,1.0,0.011750000000000002,-0.0187,-0.0187,True,False,0.14517467934824554,0,0.0,-0.0187,-0.0187,-0.0187,-0.0187
2014-06-30,2014-07-31,7.956944351939843e-08,0.0,1.0,-0.021400000000000002,0.007200000000000001,0.007200000000000001,True,False,0.14506713142205563,0,0.0,0.007200000000000001,0.007200000000000001,0.007200000000000001,0.007200000000000001
2014-07-31,2014-08-31,1.5674608165815433e-14,0.0,1.0,-0.0013999999999999998,-0.00665,-0.00665,True,False,0.14515877699261154,0,0.0,-0.00665,-0.00665,-0.00665,-0.00665
2014-08-31,2014-09-30,1.0412838433944258e-10,0.0,1.0,-0.02565,0.00305,0.00305,True,False,0.14513750335176076,0,0.0,0.00305,0.00305,0.00305,0.00305
2014-09-30,2014-10-31,1.4358648198717607e-14,0.0,1.0,0.010150000000000001,-0.0009000000000000002,-0.0009000000000000002,True,False,0.14522862472424847,0,0.0,-0.0009000000000000002,-0.0009000000000000002,-0.0009000000000000002,-0.0009000000000000002
2014-10-31,2014-11-30,4.652500748824782e-10,0.0,1.0,-0.02715,0.008550000000000002,0.008550000000000002,True,False,0.1451878550397103,0,0.0,0.008550000000000002,0.008550000000000002,0.008550000000000002,0.008550000000000002
2014-11-30,2014-12-31,2.3484997224369024e-15,0.0,1.0,0.02475,-0.0015499999999999993,-0.0015499999999999993,True,False,0.14530083652989173,0,0.0,-0.0015499999999999993,-0.0015499999999999993,-0.0015499999999999993,-0.0015499999999999993
2014-12-31,2015-01-31,2.70623210293863e-08,0.0,1.0,-0.021900000000000003,-0.0002999999999999982,-0.0002999999999999982,True,False,0.14520903036614094,0,0.0,-0.0002999999999999982,-0.0002999999999999982,-0.0002999999999999982,-0.0002999999999999982
2015-01-31,2015-02-28,9.500448474869567e-14,0.0,1.0,-0.00715,-0.014250000000000002,-0.014250000000000002,True,False,0.14527578141968983,0,0.0,-0.014250000000000002,-0.014250000000000002,-0.014250000000000002,-0.014250000000000002
2015-02-28,2015-03-31,1.6614335265234374e-10,0.0,1.0,0.0135,-0.00275,-0.00275,True,False,0.14524843764845394,0,0.0,-0.00275,-0.00275,-0.00275,-0.00275
2015-03-31,2015-04-30,1.7906820851104689e-09,0.0,1.0,-0.006049999999999998,-0.00285,-0.00285,True,False,0.14519108210960202,0,0.0,-0.00285,-0.00285,-0.00285,-0.00285
2015-04-30,2015-05-31,1.005403880729575e-11,0.0,1.0,-0.0014500000000000008,-0.01295,-0.01295,True,False,0.14519780224105053,0,0.0,-0.01295,-0.01295,-0.01295,-0.01295
2015-05-31,2015-06-30,4.66720735479611e-10,0.0,1.0,0.0104,-0.00595,-0.00595,True,False,0.14515656082545925,0,0.0,-0.00595,-0.00595,-0.00595,-0.00595
2015-06-30,2015-07-31,1.6394642882543039e-09,0.0,1.0,-0.0437,-0.01065,-0.01065,True,False,0.1450997100492772,0,0.0,-0.01065,-0.01065,-0.01065,-0.01065
2015-07-31,2015-08-31,3.678021047399304e-15,0.0,1.0,0.0152,0.00975,0.00975,True,False,0.1452017625033171,0,0.0,0.00975,0.00975,0.00975,0.00975
2015-08-31,2015-09-30,9.067158299513968e-11,0.0,1.0,-0.011249999999999998,0.0060500000000000016,0.0060500000000000016,True,False,0.1451804885570142,0,0.0,0.0060500000000000016,0.0060500000000000016,0.0060500000000000016,0.0060500000000000016
2015-09-30,2015-10-31,2.0926753238202248e-13,0.0,1.0,-0.01265,0.0078,0.0078,True,False,0.1452320145642244,0,0.0,0.0078,0.0078,0.0078,0.0078
2015-10-31,2015-11-30,8.780928744321835e-14,0.0,1.0,0.014350000000000002,-0.01855,-0.01855,True,False,0.14529314329584053,0,0.0,-0.01855,-0.01855,-0.01855,-0.01855
2015-11-30,2015-12-31,1.30146732675188e-07,0.0,1.0,-0.0276,0.0023,0.0023,True,False,0.14518307312468007,0,0.0,0.0023,0.0023,0.0023,0.0023
2015-12-31,2016-01-31,8.151752808514457e-15,0.0,1.0,-0.0068000000000000005,0.02915,0.02915,True,False,0.14527345622751298,0,0.0,0.02915,0.02915,0.02915,0.02915
2016-01-31,2016-02-29,1.8088921623281523e-15,0.0,1.0,0.0013,0.02625,0.02625,True,False,0.14538196313138513,0,0.0,0.02625,0.02625,0.02625,0.02625
2016-02-29,2016-03-31,3.262159262019975e-14,0.0,1.0,0.011099999999999999,0.0034500000000000004,0.0034500000000000004,True,False,0.1454558110404967,0,0.0,0.0034500000000000004,0.0034500000000000004,0.0034500000000000004,0.0034500000000000004
2016-03-31,2016-04-30,1.6857916337895053e-10,0.0,1.0,0.02225,-0.0054,-0.0054,True,False,0.1454272566286132,0,0.0,-0.0054,-0.0054,-0.0054,-0.0054
2016-04-30,2016-05-31,3.3786677637679586e-08,0.0,1.0,-0.011200000000000002,-0.0182,-0.0182,True,False,0.1453353510975618,0,0.0,-0.0182,-0.0182,-0.0182,-0.0182
2016-05-31,2016-06-30,1.384133565597106e-10,0.0,1.0,-0.005350000000000001,0.01675,0.01675,True,False,0.14530938236955204,0,0.0,0.01675,0.01675,0.01675,0.01675
2016-06-30,2016-07-31,6.145212711646e-14,0.0,1.0,0.006150000000000002,0.0007500000000000007,0.0007500000000000007,True,False,0.1453738057774368,0,0.0,0.0007500000000000007,0.0007500000000000007,0.0007500000000000007,0.0007500000000000007
2016-07-31,2016-08-31,8.464724360794343e-11,0.0,1.0,0.024149999999999998,-0.01105,-0.01105,True,False,0.1453528666564692,0,0.0,-0.01105,-0.01105,-0.01105,-0.01105
2016-08-31,2016-09-30,2.3866849600482264e-07,0.0,1.0,0.003100000000000001,-0.01075,-0.01075,True,False,0.14523839542417785,0,0.0,-0.01075,-0.01075,-0.01075,-0.01075
2016-09-30,2016-10-31,8.228972000961106e-10,0.0,1.0,0.00045000000000000595,0.0062,0.0062,True,False,0.14519172031932973,0,0.0,0.0062,0.0062,0.0062,0.0062
2016-10-31,2016-11-30,4.3257100893658725e-12,0.0,1.0,0.07624999999999998,0.01735,0.01735,True,False,0.14520585317083515,0,0.0,0.01735,0.01735,0.01735,0.01735
2016-11-30,2016-12-31,0.00012573557995204152,0.0,1.0,0.01955,0.0046,0.0046,True,False,0.145006990298609,0,0.0,0.0046,0.0046,0.0046,0.0046
