date,ret
2019-02-28,-0.0069
2019-03-31,-0.00010000000000000026
2019-04-30,-0.00285
2019-05-31,0.006400000000000001
2019-06-30,-0.0022500000000000003
2019-07-31,0.0012000000000000001
2019-08-31,-0.0004499999999999999
2019-09-30,0.026
2019-10-31,-0.003
2019-11-30,-0.0139
2019-12-31,0.0062
2020-01-31,-0.05295
2020-02-29,-0.019799999999999998
2020-03-31,-0.0021000000000000003
2020-04-30,0.0087
2020-05-31,-0.011000000000000003
2020-06-30,-0.0011000000000000003
2020-07-31,-0.023149999999999997
2020-08-31,0.013799999999999996
2020-09-30,-0.01365
2020-10-31,0.0446
2020-11-30,0.04605
2020-12-31,0.01625
2021-01-31,0.05015
2021-02-28,0.0585
2021-03-31,0.032549999999999996
2021-04-30,-0.00145
2021-05-31,0.026749999999999996
2021-06-30,-0.015350000000000003
2021-07-31,0.02455
2021-08-31,-0.00445
2021-09-30,0.031200000000000002
2021-10-31,0.0008500000000000001
2021-11-30,0.04445
2021-12-31,0.01235
2022-01-31,0.04425
2022-02-28,0.004999999999999999
2022-03-31,0.008549999999999999
2022-04-30,0.04665
2022-05-31,0.0275
2022-06-30,-0.0141
2022-07-31,-0.030399999999999996
2022-08-31,-0.017300000000000003
2022-09-30,-0.010700000000000001
2022-10-31,0.0485
2022-11-30,0.04725
2022-12-31,0.00575
2023-01-31,0.0022499999999999985
2023-02-28,-0.0027
2023-03-31,-0.07970000000000001
2023-04-30,0.02635
2023-05-31,-0.0411
2023-06-30,0.00575
2023-07-31,0.00035000000000000005
2023-08-31,-0.024
2023-09-30,-0.00145
2023-10-31,0.0086
2023-11-30,-0.024050000000000002
2023-12-31,0.0608
2024-01-31,-0.0405
2024-02-29,-0.02125
2024-03-31,0.01475
2024-04-30,0.004149999999999999
2024-05-31,0.001599999999999999
2024-06-30,-0.006200000000000001
2024-07-31,0.0698
2024-08-31,0.007899999999999999
2024-09-30,-0.0004499999999999999
